Dates,PX_LAST,PX_SETTLE,PX_VOLUME
7/6/2021,1560.25,1560.25,145331
8/6/2021,1580,1580,141918
9/6/2021,1562.5,1562.5,117025
10/6/2021,1544,1544,144526
11/6/2021,1508.5,1508.5,155417
14/6/2021,1472.25,1472.25,106170
15/6/2021,1465.75,1465.75,103081
16/6/2021,1448.5,1448.5,74804
17/6/2021,1329.75,1329.75,121978
18/6/2021,1396,1396,100857
21/6/2021,1415,1415,64081
22/6/2021,1394.5,1394.5,67595
23/6/2021,1385,1385,65951
24/6/2021,1371.25,1371.25,57347
25/6/2021,1329.75,1329.75,97444
28/6/2021,1357,1357,51276
29/6/2021,1359.75,1359.75,20510
30/6/2021,1450,1450,4559
1/7/2021,1429.75,1429.75,29448
2/7/2021,1433.25,1433.25,20783
5/7/2021,1433.25,1433.25,20783
6/7/2021,1344.25,1344.25,27205
7/7/2021,1366.75,1366.75,31220
8/7/2021,1365.25,1365.25,28358
9/7/2021,1379.25,1379.25,21974
12/7/2021,1404.25,1404.25,26870
13/7/2021,1414.75,1414.75,32508
14/7/2021,1453,1453,36423
15/7/2021,1447.5,1447.5,30128
16/7/2021,1454.75,1454.75,31628
19/7/2021,1428,1428,24475
20/7/2021,1443.5,1443.5,33664
21/7/2021,1439.25,1439.25,21426
22/7/2021,1416.25,1416.25,30714
23/7/2021,1401,1401,23499
26/7/2021,1412.75,1412.75,25875
27/7/2021,1418.25,1418.25,22129
28/7/2021,1432,1432,21549
29/7/2021,1434.25,1434.25,17953
30/7/2021,1414.75,1414.75,2967
2/8/2021,1356.25,1356.25,11372
3/8/2021,1323.75,1323.75,23947
4/8/2021,1332,1332,16795
5/8/2021,1335.75,1335.75,13114
6/8/2021,1344.25,1344.25,13011
9/8/2021,1341.5,1341.5,12251
10/8/2021,1348.25,1348.25,14056
11/8/2021,1347,1347,18931
12/8/2021,1347,1347,21963
13/8/2021,1373,1373,20560
16/8/2021,1376,1376,13440
17/8/2021,1369,1369,12021
18/8/2021,1358.25,1358.25,10179
19/8/2021,1323,1323,17626
20/8/2021,1293.75,1293.75,18268
23/8/2021,1294,1294,13922
24/8/2021,1337,1337,25598
25/8/2021,1346,1346,24442
26/8/2021,1367.5,1367.5,23771
27/8/2021,1359.25,1359.25,16506
30/8/2021,1304.75,1304.75,7248
31/8/2021,1298.75,1298.75,1682
1/9/2021,1277.75,1277.75,111522
2/9/2021,1283.25,1283.25,93827
3/9/2021,1292,1292,73697
6/9/2021,1292,1292,73697
7/9/2021,1277,1277,73517
8/9/2021,1279.5,1279.5,88642
9/9/2021,1270.5,1270.5,84691
10/9/2021,1286.5,1286.5,139989
13/9/2021,1284.75,1284.75,67956
14/9/2021,1282.5,1282.5,72169
15/9/2021,1294.5,1294.5,91389
16/9/2021,1296,1296,75853
17/9/2021,1284,1284,72388
20/9/2021,1262.5,1262.5,94112
21/9/2021,1274,1274,78941
22/9/2021,1282.75,1282.75,75666
23/9/2021,1284.25,1284.25,70612
24/9/2021,1285,1285,64911
27/9/2021,1287.5,1287.5,96607
28/9/2021,1277,1277,88017
29/9/2021,1283.75,1283.75,91807
30/9/2021,1256,1256,202394
1/10/2021,1246.5,1246.5,117447
4/10/2021,1235.75,1235.75,111356
5/10/2021,1250.5,1250.5,119391
6/10/2021,1242,1242,83888
7/10/2021,1247.25,1247.25,120772
8/10/2021,1243,1243,143586
11/10/2021,1228.25,1228.25,112209
12/10/2021,1198.25,1198.25,183780
13/10/2021,1195.25,1195.25,186725
14/10/2021,1206.25,1206.25,127035
15/10/2021,1217.75,1217.75,111808
18/10/2021,1221.5,1221.5,99058
19/10/2021,1228,1228,139462
20/10/2021,1245.5,1245.5,134395
21/10/2021,1224,1224,105786
22/10/2021,1220.5,1220.5,176315
25/10/2021,1237.25,1237.25,137468
26/10/2021,1238,1238,94349
27/10/2021,1239.25,1239.25,122469
28/10/2021,1233.75,1233.75,73201
29/10/2021,1235.75,1235.75,10990
1/11/2021,1248.5,1248.5,85984
2/11/2021,1256.25,1256.25,87428
3/11/2021,1244.25,1244.25,78352
4/11/2021,1222.75,1222.75,107991
5/11/2021,1205.5,1205.5,92046
8/11/2021,1188.5,1188.5,108733
9/11/2021,1212,1212,148532
10/11/2021,1216.75,1216.75,89601
11/11/2021,1221.5,1221.5,78391
12/11/2021,1244.25,1244.25,104151
15/11/2021,1257.25,1257.25,94353
16/11/2021,1251.25,1251.25,80591
17/11/2021,1277,1277,146987
18/11/2021,1265.25,1265.25,103205
19/11/2021,1263.25,1263.25,78709
22/11/2021,1274.25,1274.25,70634
23/11/2021,1273,1273,65548
24/11/2021,1266.5,1266.5,72906
25/11/2021,1266.5,1266.5,72906
26/11/2021,1252.75,1252.75,88520
29/11/2021,1241.5,1241.5,82284
30/11/2021,1217.25,1217.25,132640
1/12/2021,1228.25,1228.25,105476
2/12/2021,1244.25,1244.25,94962
3/12/2021,1267.25,1267.25,94245
6/12/2021,1261.5,1261.5,75260
7/12/2021,1250.25,1250.25,171655
8/12/2021,1261,1261,122041
9/12/2021,1264.5,1264.5,102868
10/12/2021,1267.75,1267.75,112572
13/12/2021,1244,1244,116561
14/12/2021,1259.5,1259.5,102492
15/12/2021,1262.5,1262.5,91939
16/12/2021,1277.25,1277.25,115189
17/12/2021,1285.25,1285.25,122742
20/12/2021,1292.25,1292.25,83928
21/12/2021,1308,1308,81517
22/12/2021,1328.75,1328.75,68991
23/12/2021,1332,1332,60005
24/12/2021,1332,1332,60005
27/12/2021,1362.5,1362.5,54478
28/12/2021,1359.25,1359.25,40328
29/12/2021,1356.5,1356.5,51167
30/12/2021,1327.75,1327.75,16224
31/12/2021,1328.75,1328.75,2572
3/1/2022,1355.5,1355.5,90234
4/1/2022,1389.75,1389.75,122661
5/1/2022,1394.75,1394.75,96172
6/1/2022,1387.25,1387.25,99489
7/1/2022,1410.25,1410.25,129914
10/1/2022,1384.75,1384.75,120554
11/1/2022,1386.5,1386.5,97943
12/1/2022,1399.25,1399.25,118595
13/1/2022,1377.25,1377.25,109592
14/1/2022,1369.75,1369.75,86045
17/1/2022,1369.75,1369.75,86045
18/1/2022,1361.25,1361.25,124254
19/1/2022,1391.25,1391.25,107595
20/1/2022,1425.75,1425.75,149817
21/1/2022,1414.25,1414.25,104361
24/1/2022,1403,1403,134866
25/1/2022,1407.25,1407.25,107870
26/1/2022,1440,1440,139954
27/1/2022,1448.25,1448.25,143879
28/1/2022,1470,1470,148673
31/1/2022,1490.5,1490.5,111725
1/2/2022,1528.5,1528.5,157814
2/2/2022,1545.25,1545.25,175949
3/2/2022,1544.25,1544.25,133829
4/2/2022,1553.5,1553.5,116119
7/2/2022,1581.75,1581.75,178009
8/2/2022,1569,1569,176069
9/2/2022,1594.75,1594.75,190630
10/2/2022,1574.25,1574.25,255540
11/2/2022,1583,1583,184659
14/2/2022,1570,1570,125494
15/2/2022,1551.25,1551.25,147743
16/2/2022,1587.5,1587.5,100187
17/2/2022,1592,1592,114032
18/2/2022,1601.5,1601.5,107148
21/2/2022,1601.5,1601.5,107148
22/2/2022,1635,1635,117091
23/2/2022,1675,1675,98545
24/2/2022,1661.5,1661.5,70087
25/2/2022,1590.25,1590.25,26189
28/2/2022,1644.25,1644.25,4729
1/3/2022,1690,1690,108758
2/3/2022,1663,1663,111268
3/3/2022,1685.5,1663,6905
